#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
 366300      3.29e-02    4.16e-02      2.35e-04    3.46e-04      3.24e-02    4.09e-02    2.7e-08
 366400      3.65e-02    3.25e-02      2.57e-04    9.47e-05      3.59e-02    3.21e-02    2.7e-08
 366500      3.38e-02    4.46e-02      5.50e-04    4.07e-04      3.30e-02    4.38e-02    2.7e-08
 366600      3.81e-02    3.54e-02      3.46e-04    8.08e-04      3.74e-02    3.40e-02    2.7e-08
 366700      3.94e-02    3.87e-02      2.90e-04    6.94e-04      3.88e-02    3.76e-02    2.7e-08
 366800      3.39e-02    3.02e-02      1.89e-04    8.82e-05      3.34e-02    2.98e-02    2.7e-08
 366900      3.45e-02    3.23e-02      6.24e-04    9.12e-05      3.34e-02    3.19e-02    2.7e-08
 367000      3.46e-02    2.95e-02      4.51e-04    1.42e-04      3.38e-02    2.91e-02    2.7e-08
 367100      3.40e-02    3.78e-02      1.80e-04    2.11e-04      3.35e-02    3.73e-02    2.7e-08
 367200      3.49e-02    4.24e-02      2.44e-04    1.77e-04      3.43e-02    4.18e-02    2.7e-08
 367300      3.66e-02    3.47e-02      3.66e-04    1.10e-04      3.59e-02    3.42e-02    2.7e-08
 367400      3.80e-02    3.88e-02      2.54e-04    3.10e-04      3.73e-02    3.81e-02    2.7e-08
 367500      3.60e-02    3.79e-02      4.47e-04    9.16e-04      3.52e-02    3.63e-02    2.7e-08
 367600      3.47e-02    3.07e-02      3.24e-04    3.25e-04      3.40e-02    3.01e-02    2.7e-08
 367700      2.88e-02    3.01e-02      1.58e-04    6.37e-05      2.84e-02    2.97e-02    2.7e-08
 367800      3.55e-02    4.00e-02      3.52e-04    5.54e-04      3.49e-02    3.91e-02    2.7e-08
 367900      3.56e-02    3.49e-02      6.03e-04    7.48e-06      3.47e-02    3.45e-02    2.7e-08
 368000      3.55e-02    3.01e-02      4.54e-04    4.85e-04      3.47e-02    2.93e-02    2.7e-08
 368100      3.42e-02    3.36e-02      5.38e-04    1.86e-04      3.32e-02    3.31e-02    2.7e-08
 368200      3.39e-02    3.30e-02      3.26e-04    1.69e-04      3.32e-02    3.25e-02    2.7e-08
 368300      3.22e-02    3.81e-02      1.08e-04    4.25e-05      3.18e-02    3.76e-02    2.7e-08
 368400      3.79e-02    3.98e-02      3.34e-04    1.99e-04      3.72e-02    3.92e-02    2.7e-08
 368500      3.37e-02    3.91e-02      3.85e-04    5.88e-04      3.30e-02    3.82e-02    2.7e-08
 368600      4.24e-02    3.42e-02      2.72e-04    1.66e-04      4.17e-02    3.37e-02    2.7e-08
 368700      3.69e-02    3.41e-02      3.96e-04    8.82e-05      3.62e-02    3.37e-02    2.7e-08
 368800      3.81e-02    3.44e-02      4.40e-04    5.09e-04      3.73e-02    3.35e-02    2.7e-08
 368900      3.66e-02    2.84e-02      5.36e-04    4.83e-05      3.56e-02    2.80e-02    2.7e-08
 369000      3.30e-02    3.32e-02      4.18e-04    8.63e-04      3.23e-02    3.17e-02    2.7e-08
 369100      3.63e-02    3.13e-02      2.28e-04    1.48e-04      3.57e-02    3.09e-02    2.7e-08
 369200      4.08e-02    3.43e-02      4.99e-04    4.23e-05      3.99e-02    3.38e-02    2.7e-08
 369300      3.21e-02    3.47e-02      1.45e-04    2.88e-04      3.16e-02    3.41e-02    2.7e-08
 369400      4.13e-02    3.71e-02      2.04e-04    1.15e-03      4.06e-02    3.48e-02    2.7e-08
 369500      3.72e-02    3.26e-02      3.28e-04    2.80e-04      3.65e-02    3.20e-02    2.7e-08
 369600      3.66e-02    3.05e-02      6.29e-04    1.59e-04      3.55e-02    3.00e-02    2.7e-08
 369700      3.80e-02    4.76e-02      4.82e-04    6.45e-04      3.71e-02    4.65e-02    2.7e-08
 369800      3.57e-02    3.58e-02      1.39e-04    4.03e-04      3.52e-02    3.51e-02    2.7e-08
 369900      3.45e-02    4.34e-02      4.27e-04    2.32e-04      3.37e-02    4.27e-02    2.7e-08
 370000      3.33e-02    4.13e-02      3.72e-04    2.95e-04      3.26e-02    4.07e-02    2.4e-08
 370100      3.75e-02    3.40e-02      3.88e-04    6.45e-04      3.66e-02    3.30e-02    2.4e-08
 370200      3.54e-02    3.15e-02      2.40e-04    3.93e-05      3.48e-02    3.11e-02    2.4e-08
 370300      3.57e-02    3.46e-02      2.05e-04    3.78e-04      3.51e-02    3.40e-02    2.4e-08
 370400      3.58e-02    3.25e-02      5.02e-04    4.04e-04      3.49e-02    3.19e-02    2.4e-08
 370500      3.44e-02    3.81e-02      2.78e-04    7.55e-05      3.39e-02    3.77e-02    2.4e-08
 370600      3.56e-02    3.69e-02      4.04e-04    5.68e-04      3.49e-02    3.60e-02    2.4e-08
 370700      4.18e-02    3.78e-02      3.26e-04    4.47e-04      4.12e-02    3.71e-02    2.4e-08
 370800      4.12e-02    4.40e-02      5.18e-04    3.47e-04      4.03e-02    4.34e-02    2.4e-08
 370900      3.80e-02    3.66e-02      1.57e-04    1.17e-04      3.76e-02    3.61e-02    2.4e-08
 371000      3.60e-02    3.70e-02      1.87e-04    1.51e-04      3.56e-02    3.65e-02    2.4e-08
 371100      3.55e-02    3.61e-02      1.29e-04    4.90e-04      3.51e-02    3.54e-02    2.4e-08
 371200      3.58e-02    3.51e-02      3.68e-04    1.87e-04      3.52e-02    3.46e-02    2.4e-08
 371300      3.62e-02    3.34e-02      2.09e-04    5.37e-05      3.57e-02    3.30e-02    2.4e-08
 371400      3.83e-02    3.40e-02      1.50e-04    1.92e-04      3.78e-02    3.35e-02    2.4e-08
 371500      3.52e-02    3.28e-02      1.64e-04    5.07e-04      3.48e-02    3.21e-02    2.4e-08
 371600      3.80e-02    3.10e-02      4.11e-04    1.03e-04      3.73e-02    3.07e-02    2.4e-08
 371700      3.84e-02    3.77e-02      7.36e-05    4.23e-04      3.79e-02    3.71e-02    2.4e-08
 371800      3.60e-02    3.41e-02      2.60e-04    2.40e-04      3.55e-02    3.36e-02    2.4e-08
 371900      3.31e-02    4.08e-02      1.77e-04    6.19e-04      3.27e-02    3.99e-02    2.4e-08
 372000      3.47e-02    3.94e-02      1.84e-04    1.12e-04      3.42e-02    3.89e-02    2.4e-08
 372100      3.78e-02    3.51e-02      1.43e-04    2.91e-04      3.73e-02    3.46e-02    2.4e-08
 372200      3.49e-02    2.84e-02      3.83e-04    8.22e-06      3.41e-02    2.81e-02    2.4e-08
 372300      3.68e-02    3.66e-02      2.49e-04    2.29e-04      3.62e-02    3.62e-02    2.4e-08
 372400      3.54e-02    3.87e-02      3.93e-04    3.75e-04      3.47e-02    3.81e-02    2.4e-08
 372500      3.63e-02    3.57e-02      4.26e-04    1.80e-04      3.56e-02    3.53e-02    2.4e-08
 372600      3.47e-02    3.50e-02      3.30e-04    3.01e-04      3.40e-02    3.45e-02    2.4e-08
 372700      3.70e-02    3.93e-02      2.89e-04    2.46e-04      3.64e-02    3.88e-02    2.4e-08
 372800      3.53e-02    3.50e-02      1.52e-04    5.97e-04      3.49e-02    3.41e-02    2.4e-08
 372900      3.52e-02    4.06e-02      3.91e-04    6.88e-05      3.46e-02    4.02e-02    2.4e-08
 373000      3.60e-02    3.92e-02      4.66e-04    1.23e-04      3.53e-02    3.87e-02    2.4e-08
 373100      3.73e-02    2.86e-02      3.68e-04    5.13e-04      3.66e-02    2.78e-02    2.4e-08
 373200      3.69e-02    2.90e-02      5.78e-04    6.16e-05      3.59e-02    2.87e-02    2.4e-08
 373300      3.87e-02    3.53e-02      6.26e-04    4.87e-04      3.76e-02    3.46e-02    2.4e-08
 373400      3.32e-02    4.14e-02      3.40e-04    6.55e-04      3.26e-02    4.04e-02    2.4e-08
 373500      3.45e-02    3.26e-02      1.73e-05    3.06e-04      3.41e-02    3.21e-02    2.4e-08
 373600      3.50e-02    3.98e-02      1.78e-04    1.24e-04      3.45e-02    3.93e-02    2.4e-08
 373700      3.60e-02    3.92e-02      2.08e-04    2.48e-04      3.55e-02    3.87e-02    2.4e-08
 373800      3.99e-02    3.55e-02      3.64e-04    4.60e-04      3.93e-02    3.48e-02    2.4e-08
 373900      3.25e-02    3.92e-02      1.40e-04    1.21e-04      3.20e-02    3.87e-02    2.4e-08
 374000      3.69e-02    3.73e-02      2.34e-04    7.65e-04      3.64e-02    3.61e-02    2.4e-08
 374100      3.47e-02    3.53e-02      3.33e-04    8.07e-05      3.40e-02    3.49e-02    2.4e-08
 374200      3.62e-02    3.22e-02      2.03e-04    5.16e-05      3.57e-02    3.19e-02    2.4e-08
 374300      3.48e-02    2.91e-02      4.12e-04    2.00e-04      3.41e-02    2.87e-02    2.4e-08
 374400      3.69e-02    3.83e-02      2.52e-04    2.56e-04      3.63e-02    3.77e-02    2.4e-08
 374500      4.17e-02    3.69e-02      3.91e-04    4.43e-04      4.09e-02    3.62e-02    2.4e-08
 374600      3.70e-02    3.19e-02      2.61e-04    7.30e-05      3.65e-02    3.15e-02    2.4e-08
 374700      3.39e-02    3.51e-02      2.93e-04    5.52e-04      3.34e-02    3.43e-02    2.4e-08
 374800      3.61e-02    3.41e-02      2.79e-04    1.24e-04      3.56e-02    3.37e-02    2.4e-08
 374900      3.46e-02    3.37e-02      2.05e-04    1.48e-04      3.42e-02    3.33e-02    2.4e-08
 375000      3.29e-02    3.10e-02      2.65e-04    2.03e-04      3.23e-02    3.07e-02    2.1e-08
 375100      3.54e-02    3.23e-02      5.36e-04    2.78e-04      3.44e-02    3.18e-02    2.1e-08
 375200      3.59e-02    3.29e-02      5.91e-04    2.59e-04      3.49e-02    3.25e-02    2.1e-08
 375300      3.60e-02    3.35e-02      2.65e-04    2.85e-04      3.54e-02    3.30e-02    2.1e-08
 375400      3.54e-02    4.02e-02      2.54e-04    3.84e-04      3.49e-02    3.96e-02    2.1e-08
 375500      3.69e-02    3.48e-02      4.21e-04    5.94e-04      3.62e-02    3.39e-02    2.1e-08
 375600      3.63e-02    3.54e-02      2.40e-04    4.13e-04      3.58e-02    3.48e-02    2.1e-08
 375700      3.54e-02    3.38e-02      2.03e-04    4.92e-04      3.50e-02    3.32e-02    2.1e-08
 375800      3.47e-02    3.35e-02      1.59e-04    4.04e-04      3.43e-02    3.29e-02    2.1e-08
 375900      3.36e-02    3.51e-02      5.76e-04    2.49e-04      3.27e-02    3.47e-02    2.1e-08
 376000      3.72e-02    3.07e-02      7.72e-04    7.59e-04      3.61e-02    2.95e-02    2.1e-08
 376100      3.72e-02    3.60e-02      6.79e-04    5.19e-04      3.62e-02    3.53e-02    2.1e-08
 376200      3.82e-02    3.51e-02      3.54e-04    4.92e-04      3.76e-02    3.44e-02    2.1e-08
 376300      3.45e-02    3.75e-02      2.33e-04    3.03e-04      3.41e-02    3.70e-02    2.1e-08
 376400      3.22e-02    3.16e-02      3.18e-04    1.53e-04      3.17e-02    3.13e-02    2.1e-08
 376500      3.25e-02    3.28e-02      2.43e-04    1.63e-05      3.21e-02    3.25e-02    2.1e-08
 376600      3.52e-02    3.44e-02      1.53e-04    6.43e-04      3.48e-02    3.35e-02    2.1e-08
 376700      3.54e-02    3.43e-02      7.25e-04    4.13e-04      3.43e-02    3.37e-02    2.1e-08
 376800      3.46e-02    3.58e-02      4.91e-04    6.73e-05      3.39e-02    3.54e-02    2.1e-08
 376900      3.64e-02    2.97e-02      5.02e-04    2.60e-04      3.56e-02    2.93e-02    2.1e-08
 377000      3.44e-02    3.57e-02      5.00e-04    5.37e-04      3.36e-02    3.50e-02    2.1e-08
 377100      3.38e-02    3.59e-02      4.09e-04    3.69e-04      3.32e-02    3.54e-02    2.1e-08
 377200      3.64e-02    2.89e-02      3.62e-04    2.91e-04      3.58e-02    2.85e-02    2.1e-08
 377300      3.80e-02    4.03e-02      2.72e-04    5.21e-04      3.75e-02    3.95e-02    2.1e-08
 377400      3.54e-02    3.30e-02      2.39e-04    3.20e-06      3.49e-02    3.27e-02    2.1e-08
 377500      3.95e-02    3.48e-02      3.77e-04    3.84e-04      3.88e-02    3.42e-02    2.1e-08
 377600      3.48e-02    3.58e-02      5.59e-04    4.25e-04      3.40e-02    3.52e-02    2.1e-08
 377700      3.34e-02    2.89e-02      5.01e-04    4.67e-04      3.27e-02    2.83e-02    2.1e-08
 377800      3.08e-02    3.35e-02      5.21e-04    3.57e-04      2.99e-02    3.29e-02    2.1e-08
 377900      3.48e-02    3.43e-02      6.11e-04    5.12e-04      3.39e-02    3.35e-02    2.1e-08
 378000      3.75e-02    4.08e-02      2.63e-04    1.27e-04      3.69e-02    4.04e-02    2.1e-08
 378100      3.79e-02    4.03e-02      1.44e-04    3.95e-04      3.74e-02    3.98e-02    2.1e-08
 378200      3.64e-02    3.13e-02      1.08e-04    1.15e-04      3.60e-02    3.09e-02    2.1e-08
 378300      3.21e-02    3.36e-02      1.69e-04    7.11e-05      3.17e-02    3.33e-02    2.1e-08
 378400      3.61e-02    2.98e-02      2.46e-04    1.18e-04      3.56e-02    2.95e-02    2.1e-08
 378500      3.27e-02    3.70e-02      5.29e-04    1.14e-03      3.20e-02    3.49e-02    2.1e-08
 378600      3.65e-02    3.98e-02      2.98e-04    2.17e-04      3.60e-02    3.93e-02    2.1e-08
 378700      3.17e-02    3.07e-02      3.43e-04    3.29e-04      3.12e-02    3.03e-02    2.1e-08
 378800      3.48e-02    4.17e-02      6.19e-04    4.55e-04      3.39e-02    4.11e-02    2.1e-08
 378900      3.30e-02    3.66e-02      4.89e-04    3.88e-05      3.22e-02    3.62e-02    2.1e-08
 379000      3.77e-02    3.81e-02      2.66e-04    7.32e-04      3.72e-02    3.70e-02    2.1e-08
 379100      3.48e-02    3.52e-02      1.41e-04    8.70e-05      3.44e-02    3.49e-02    2.1e-08
 379200      3.77e-02    4.01e-02      3.38e-04    1.88e-04      3.71e-02    3.97e-02    2.1e-08
 379300      3.25e-02    3.70e-02      3.78e-04    6.67e-05      3.20e-02    3.66e-02    2.1e-08
 379400      3.63e-02    3.80e-02      4.96e-04    7.08e-04      3.56e-02    3.69e-02    2.1e-08
 379500      3.61e-02    3.24e-02      4.67e-04    2.21e-04      3.54e-02    3.20e-02    2.1e-08
 379600      3.21e-02    3.62e-02      5.65e-04    2.14e-04      3.13e-02    3.58e-02    2.1e-08
 379700      3.71e-02    3.38e-02      5.02e-04    8.17e-04      3.64e-02    3.25e-02    2.1e-08
 379800      3.25e-02    3.82e-02      3.59e-04    5.07e-04      3.19e-02    3.75e-02    2.1e-08
 379900      3.56e-02    3.48e-02      2.67e-04    2.22e-04      3.51e-02    3.44e-02    2.1e-08
 380000      3.39e-02    2.91e-02      2.37e-04    4.40e-05      3.35e-02    2.88e-02    1.8e-08
 380100      3.39e-02    3.98e-02      2.24e-04    6.72e-05      3.35e-02    3.94e-02    1.8e-08
 380200      3.45e-02    3.80e-02      4.43e-04    2.08e-04      3.38e-02    3.76e-02    1.8e-08
 380300      3.29e-02    3.19e-02      1.95e-04    3.39e-04      3.26e-02    3.15e-02    1.8e-08
 380400      3.54e-02    3.13e-02      5.67e-04    7.50e-05      3.47e-02    3.10e-02    1.8e-08
 380500      3.52e-02    3.10e-02      5.35e-04    1.87e-04      3.44e-02    3.06e-02    1.8e-08
 380600      3.42e-02    3.23e-02      2.01e-04    3.51e-04      3.38e-02    3.19e-02    1.8e-08
 380700      3.56e-02    4.13e-02      5.20e-04    6.96e-04      3.49e-02    4.04e-02    1.8e-08
 380800      3.34e-02    2.93e-02      4.48e-04    5.35e-04      3.28e-02    2.86e-02    1.8e-08
 380900      3.37e-02    3.98e-02      5.61e-04    2.69e-04      3.28e-02    3.93e-02    1.8e-08
 381000      3.38e-02    3.41e-02      2.27e-04    2.21e-04      3.34e-02    3.37e-02    1.8e-08
 381100      3.49e-02    3.32e-02      4.96e-04    9.10e-05      3.41e-02    3.28e-02    1.8e-08
 381200      3.34e-02    3.31e-02      5.07e-04    5.66e-04      3.27e-02    3.23e-02    1.8e-08
 381300      3.47e-02    3.59e-02      2.70e-04    6.40e-04      3.43e-02    3.50e-02    1.8e-08
 381400      3.56e-02    2.78e-02      6.72e-04    4.82e-05      3.45e-02    2.75e-02    1.8e-08
 381500      3.50e-02    3.22e-02      4.91e-04    1.53e-04      3.40e-02    3.19e-02    1.8e-08
 381600      3.62e-02    3.00e-02      7.15e-04    7.54e-05      3.49e-02    2.97e-02    1.8e-08
 381700      3.52e-02    3.93e-02      3.43e-04    4.00e-06      3.47e-02    3.90e-02    1.8e-08
 381800      3.40e-02    4.46e-02      5.34e-04    6.74e-04      3.32e-02    4.37e-02    1.8e-08
 381900      3.58e-02    5.58e-02      2.15e-04    4.83e-04      3.54e-02    5.51e-02    1.8e-08
 382000      3.52e-02    3.22e-02      5.72e-04    3.40e-04      3.44e-02    3.17e-02    1.8e-08
 382100      3.65e-02    3.37e-02      4.78e-04    9.19e-04      3.58e-02    3.22e-02    1.8e-08
 382200      3.14e-02    3.44e-02      1.57e-04    3.40e-04      3.11e-02    3.39e-02    1.8e-08
 382300      3.69e-02    3.25e-02      5.22e-04    2.04e-04      3.62e-02    3.22e-02    1.8e-08
 382400      3.46e-02    3.93e-02      4.77e-04    7.19e-04      3.39e-02    3.83e-02    1.8e-08
 382500      3.46e-02    3.33e-02      3.25e-04    2.47e-04      3.41e-02    3.29e-02    1.8e-08
 382600      3.75e-02    3.91e-02      3.70e-04    5.02e-04      3.69e-02    3.84e-02    1.8e-08
 382700      3.18e-02    3.29e-02      2.21e-04    1.26e-04      3.14e-02    3.26e-02    1.8e-08
 382800      3.66e-02    3.65e-02      3.74e-04    1.18e-04      3.60e-02    3.61e-02    1.8e-08
 382900      3.26e-02    3.33e-02      6.01e-04    1.74e-05      3.16e-02    3.30e-02    1.8e-08
 383000      3.43e-02    3.57e-02      4.03e-04    8.27e-04      3.37e-02    3.45e-02    1.8e-08
 383100      3.35e-02    3.85e-02      4.42e-04    6.44e-04      3.29e-02    3.77e-02    1.8e-08
 383200      3.68e-02    3.65e-02      2.59e-04    2.38e-04      3.64e-02    3.61e-02    1.8e-08
 383300      3.56e-02    3.54e-02      3.29e-04    2.21e-04      3.51e-02    3.50e-02    1.8e-08
 383400      3.41e-02    3.92e-02      5.97e-04    3.58e-04      3.33e-02    3.87e-02    1.8e-08
 383500      3.24e-02    3.41e-02      2.81e-04    1.96e-04      3.20e-02    3.37e-02    1.8e-08
 383600      3.58e-02    2.90e-02      5.66e-04    3.89e-04      3.49e-02    2.85e-02    1.8e-08
 383700      3.67e-02    3.47e-02      3.82e-04    5.33e-05      3.61e-02    3.43e-02    1.8e-08
 383800      3.44e-02    3.17e-02      4.83e-04    3.23e-04      3.37e-02    3.13e-02    1.8e-08
 383900      3.60e-02    3.59e-02      5.01e-04    2.16e-04      3.53e-02    3.55e-02    1.8e-08
 384000      3.81e-02    3.38e-02      5.07e-04    1.75e-04      3.74e-02    3.34e-02    1.8e-08
 384100      3.23e-02    3.76e-02      2.01e-04    6.00e-05      3.19e-02    3.72e-02    1.8e-08
 384200      3.27e-02    3.45e-02      3.33e-04    2.06e-04      3.22e-02    3.41e-02    1.8e-08
 384300      3.37e-02    3.31e-02      2.20e-04    5.20e-04      3.33e-02    3.24e-02    1.8e-08
 384400      3.65e-02    3.56e-02      2.42e-04    2.65e-05      3.61e-02    3.52e-02    1.8e-08
 384500      3.48e-02    2.97e-02      3.81e-04    3.97e-04      3.41e-02    2.92e-02    1.8e-08
 384600      3.48e-02    3.61e-02      4.03e-04    3.15e-04      3.42e-02    3.57e-02    1.8e-08
 384700      3.57e-02    3.98e-02      4.06e-04    2.90e-04      3.51e-02    3.94e-02    1.8e-08
 384800      3.66e-02    3.38e-02      4.24e-04    1.21e-04      3.60e-02    3.35e-02    1.8e-08
 384900      3.24e-02    3.98e-02      3.60e-04    5.80e-04      3.18e-02    3.90e-02    1.8e-08
 385000      3.41e-02    3.58e-02      3.79e-04    1.43e-04      3.36e-02    3.55e-02    1.5e-08
 385100      3.10e-02    2.83e-02      1.80e-04    4.07e-04      3.07e-02    2.78e-02    1.5e-08
 385200      3.28e-02    3.87e-02      1.17e-04    6.97e-04      3.25e-02    3.78e-02    1.5e-08
 385300      3.27e-02    3.40e-02      2.10e-04    4.12e-04      3.24e-02    3.35e-02    1.5e-08
 385400      3.33e-02    3.60e-02      1.90e-04    2.01e-04      3.29e-02    3.57e-02    1.5e-08
 385500      3.38e-02    3.49e-02      5.48e-04    3.30e-04      3.31e-02    3.44e-02    1.5e-08
 385600      3.38e-02    3.59e-02      4.18e-04    4.11e-05      3.32e-02    3.56e-02    1.5e-08
 385700      3.26e-02    3.15e-02      5.91e-04    2.16e-04      3.18e-02    3.11e-02    1.5e-08
 385800      3.25e-02    3.84e-02      2.11e-04    8.48e-04      3.21e-02    3.72e-02    1.5e-08
 385900      3.50e-02    2.83e-02      1.45e-04    4.30e-04      3.47e-02    2.78e-02    1.5e-08
 386000      3.23e-02    3.56e-02      2.32e-04    1.13e-04      3.19e-02    3.54e-02    1.5e-08
 386100      3.01e-02    3.02e-02      2.59e-04    7.77e-05      2.97e-02    2.99e-02    1.5e-08
 386200      3.23e-02    3.55e-02      1.94e-04    3.47e-04      3.20e-02    3.51e-02    1.5e-08
 386300      3.25e-02    2.97e-02      4.08e-04    3.93e-04      3.20e-02    2.92e-02    1.5e-08
